image_name,noise_type,noise_level,denoise_method,clean_betti_0,clean_betti_1,noisy_betti_0,noisy_betti_1,denoised_betti_0,denoised_betti_1,noise_impact_betti_0,noise_impact_betti_1,noise_impact_total,recovery_betti_0,recovery_betti_1,recovery_total,relative_noise_impact,relative_recovery,timestamp,wasserstein_clean_noisy_H0,wasserstein_clean_denoised_H0,wasserstein_noisy_denoised_H0,wasserstein_clean_noisy_H1,wasserstein_clean_denoised_H1,wasserstein_noisy_denoised_H1
Fluroscent_Yellow,salt_pepper,0.03,topological_denoising,9367,4,34460,499,3436,0,25093,495,25588,5931,4,5935,2.7305517020595453,0.7680553384398937,2025-10-28T06:50:37.380398,5699.782149114641,449.96611461413613,7184.730223813574,6.501170596671487,0.047058820724487305,6.556862384080887
Fluroscent_Yellow,salt_pepper,0.03,morphological_denoising,9367,4,34436,458,4558,0,25069,454,25523,4809,4,4813,2.723615409241276,0.8114249892254045,2025-10-28T06:50:58.761932,5695.071812313194,425.07677818731656,7293.587807711338,5.4297839044613605,0.047058820724487305,5.527450650930405
Fluroscent_Yellow,salt_pepper,0.05,median_filter,9367,4,49443,630,5228,0,40076,626,40702,4139,4,4143,4.343399850602924,0.8982113901036805,2025-10-28T06:51:18.958770,9731.842268356164,312.28103668475444,10914.81817891818,8.255636014351769,0.047058820724487305,8.415685832500458
Fluroscent_Yellow,salt_pepper,0.05,bilateral_filter,9367,4,49308,618,45078,20,39941,614,40555,35711,16,35727,4.327713157613915,0.11904820613981015,2025-10-28T06:51:39.040763,9711.88803993423,8347.759326445565,1715.2581514719689,8.18295218518251,0.9772549152374268,14.600448856794527
Fluroscent_Yellow,salt_pepper,0.05,non_local_means,9367,4,49199,660,2151,425,39832,656,40488,7216,421,6795,4.320563440401238,0.8321724955542383,2025-10-28T06:52:07.456876,9692.152451380942,504.8668972226159,11377.99173755393,8.84682071461822,5.199764395952225,3.672639482919917
Fluroscent_Yellow,salt_pepper,0.05,topological_denoising,9367,4,49244,663,3439,0,39877,659,40536,5928,4,5932,4.325685625867036,0.8536609433589896,2025-10-28T06:52:31.312814,9679.906349831157,448.8716040366236,11315.553185710703,8.548933347268521,0.047058820724487305,8.478430896997452
Fluroscent_Yellow,salt_pepper,0.05,morphological_denoising,9367,4,49300,672,4824,0,39933,668,40601,4543,4,4547,4.332621918685306,0.8880076845397896,2025-10-28T06:52:51.460766,9703.29254021872,429.73706239915043,11835.40626916623,9.832218238817793,0.047058820724487305,9.927450478076935
Fluroscent_Yellow,salt_pepper,0.08,median_filter,9367,4,65970,21,5264,0,56603,17,56620,4103,4,4107,6.042044605698432,0.9274637937124691,2025-10-28T06:53:10.818462,14830.3431978877,309.3138434078192,16145.857723541461,2.5916433135668435,0.047058820724487305,3.7627450823783875
Fluroscent_Yellow,salt_pepper,0.08,bilateral_filter,9367,4,65662,19,63663,14,56295,15,56310,54296,10,54306,6.008963824565148,0.035588705380927066,2025-10-28T06:53:31.137746,14758.157404212592,13344.54804031358,872.6058682578024,2.2069659899724154,1.8229692024844033,0.8961595341675264
Fluroscent_Yellow,salt_pepper,0.08,non_local_means,9367,4,65787,24,3014,1221,56420,20,56440,6353,1217,5136,6.022836410201686,0.9090007087172218,2025-10-28T06:53:55.775868,14791.67261864254,389.997771606513,15824.858043474274,3.3558823615312576,15.140534820442412,144.59296959882982
Fluroscent_Yellow,salt_pepper,0.08,topological_denoising,9367,4,65814,13,3433,0,56447,9,56456,5934,4,5938,6.024543805356952,0.8948207453592179,2025-10-28T06:54:18.409096,14802.054347009014,450.21662300945394,16635.337152900844,1.9904977507316148,0.047058820724487305,2.7764706313610077
Fluroscent_Yellow,salt_pepper,0.08,morphological_denoising,9367,4,65927,20,3865,0,56560,16,56576,5502,4,5506,6.037349269021449,0.9026795814479638,2025-10-28T06:54:38.980337,14825.523567031414,513.3538406849427,17623.853929415855,2.4078431367874145,0.047058820724487305,3.3627451062202454
Fluroscent_Yellow,salt_pepper,0.1,median_filter,9367,4,76577,39,5267,0,67210,35,67245,4100,4,4104,7.175861700992423,0.9389694401070712,2025-10-28T06:54:58.109484,17875.229531936395,309.76676313742956,19259.988653245553,5.023730545471876,0.047058820724487305,8.56078439950943
