image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
img_0064_0448_0960_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.5764705882352941,False,0.9,625,261,364,0.12,2025-10-13T18:12:03.753407
img_0064_0448_0960_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.5803921568627451,False,0.9,641,262,379,0.12,2025-10-13T18:12:08.771839
img_0064_0448_0960_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.5803921568627451,False,0.9,635,262,373,0.12,2025-10-13T18:12:11.045981
img_0064_0448_0960_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.5686274509803921,False,0.9,717,309,408,0.12,2025-10-13T18:12:13.205462
img_0064_0448_0960_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.5607843137254902,False,0.9,793,329,464,0.12,2025-10-13T18:12:15.845925
img_0064_0448_0960_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.615686274509804,False,0.9,121,71,50,0.12,2025-10-13T18:12:18.692743
img_0064_0448_0960_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.5843137254901961,False,0.9,320,166,154,0.12,2025-10-13T18:12:22.337133
img_0064_0448_0960_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.5882352941176471,False,0.9,59,33,26,0.02,2025-10-13T18:12:24.719800
img_0064_0448_0960_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.615686274509804,False,0.9,120,71,49,0.12,2025-10-13T18:12:26.704059
img_0064_0448_0960_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.5843137254901961,False,0.9,312,162,150,0.12,2025-10-13T18:12:28.805758
img_0064_0448_0960_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.5882352941176471,False,0.9,58,31,27,0.02,2025-10-13T18:12:31.537246
img_0064_0448_0960_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.6196078431372549,False,0.9,135,83,52,0.12,2025-10-13T18:12:34.742581
img_0064_0448_0960_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.5764705882352941,False,0.9,480,238,242,0.12,2025-10-13T18:12:36.990201
img_0064_0448_0960_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.5882352941176471,False,0.9,78,43,35,0.02,2025-10-13T18:12:39.292651
img_0064_0448_0960_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.6235294117647059,False,0.9,124,74,50,0.12,2025-10-13T18:12:41.612847
img_0064_0448_0960_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.5686274509803921,False,0.9,610,280,330,0.12,2025-10-13T18:12:43.689956
img_0064_0448_0960_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.5803921568627451,False,0.9,81,44,37,0.02,2025-10-13T18:12:46.114153
img_0064_0576_0640_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.4627450980392157,True,0.9,439,224,215,0.12,2025-10-13T18:12:49.914008
img_0064_0576_0640_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.4588235294117647,True,0.9,455,235,220,0.12,2025-10-13T18:12:52.686622
img_0064_0576_0640_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.4588235294117647,True,0.9,453,233,220,0.12,2025-10-13T18:12:54.800950
img_0064_0576_0640_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.4666666666666667,True,0.9,546,270,276,0.12,2025-10-13T18:12:57.303947
img_0064_0576_0640_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.4666666666666667,True,0.9,605,301,304,0.12,2025-10-13T18:12:59.440409
img_0064_0576_0640_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.4392156862745098,True,0.9,87,58,29,0.12,2025-10-13T18:13:01.780094
img_0064_0576_0640_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.43529411764705883,True,0.9,293,111,182,0.12,2025-10-13T18:13:03.858108
img_0064_0576_0640_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.3411764705882353,True,0.9,40,27,13,0.02,2025-10-13T18:13:06.838712
img_0064_0576_0640_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.4392156862745098,True,0.9,84,55,29,0.12,2025-10-13T18:13:09.671743
img_0064_0576_0640_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.43529411764705883,True,0.9,295,111,184,0.12,2025-10-13T18:13:11.480482
img_0064_0576_0640_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.3411764705882353,True,0.9,40,29,11,0.02,2025-10-13T18:13:13.640505
img_0064_0576_0640_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.44313725490196076,True,0.9,90,58,32,0.12,2025-10-13T18:13:15.599549
img_0064_0576_0640_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4392156862745098,True,0.9,431,168,263,0.12,2025-10-13T18:13:18.248357
img_0064_0576_0640_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.36470588235294116,True,0.9,50,31,19,0.02,2025-10-13T18:13:21.876965
img_0064_0576_0640_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.44313725490196076,True,0.9,97,60,37,0.12,2025-10-13T18:13:23.733517
img_0064_0576_0640_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.45098039215686275,True,0.9,543,234,309,0.12,2025-10-13T18:13:25.605353
img_0064_0576_0640_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.35294117647058826,True,0.9,65,41,24,0.02,2025-10-13T18:13:28.307767
img_0064_0960_0896_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.44313725490196076,True,0.9,620,299,321,0.12,2025-10-13T18:13:30.746775
img_0064_0960_0896_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.44313725490196076,True,0.9,619,302,317,0.12,2025-10-13T18:13:34.008156
img_0064_0960_0896_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.44313725490196076,True,0.9,630,308,322,0.12,2025-10-13T18:13:36.570838
img_0064_0960_0896_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.4549019607843137,True,0.9,678,329,349,0.12,2025-10-13T18:13:38.744266
img_0064_0960_0896_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.4666666666666667,True,0.9,727,356,371,0.12,2025-10-13T18:13:40.779909
img_0064_0960_0896_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.40784313725490196,True,0.9,141,78,63,0.04756421595811844,2025-10-13T18:13:43.071468
img_0064_0960_0896_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.4117647058823529,True,0.9,234,89,145,0.021646756678819656,2025-10-13T18:13:45.020438
img_0064_0960_0896_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.3333333333333333,True,0.9,39,24,15,0.02,2025-10-13T18:13:48.080407
img_0064_0960_0896_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.40784313725490196,True,0.9,144,79,65,0.04722153581678867,2025-10-13T18:13:50.625213
img_0064_0960_0896_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.4117647058823529,True,0.9,242,90,152,0.02169245481491089,2025-10-13T18:13:52.903067
img_0064_0960_0896_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.3333333333333333,True,0.9,40,24,16,0.02,2025-10-13T18:13:55.292944
img_0064_0960_0896_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.403921568627451,True,0.9,154,85,69,0.04874356649816036,2025-10-13T18:13:57.269689
img_0064_0960_0896_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4196078431372549,True,0.9,352,160,192,0.052334776148200035,2025-10-13T18:13:59.191240
img_0064_0960_0896_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.3411764705882353,True,0.9,62,36,26,0.02,2025-10-13T18:14:01.989901
img_0064_0960_0896_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.403921568627451,True,0.9,152,87,65,0.051941508427262306,2025-10-13T18:14:04.405619
img_0064_0960_0896_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.43137254901960786,True,0.9,437,218,219,0.12,2025-10-13T18:14:06.346427
img_0064_0960_0896_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.35294117647058826,True,0.9,75,47,28,0.02,2025-10-13T18:14:08.466035
img_0128_0384_0768_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.2196078431372549,True,0.9,799,323,476,0.12,2025-10-13T18:14:10.490716
img_0128_0384_0768_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.2196078431372549,True,0.9,814,333,481,0.12,2025-10-13T18:14:12.591582
img_0128_0384_0768_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.2196078431372549,True,0.9,806,326,480,0.12,2025-10-13T18:14:14.736650
img_0128_0384_0768_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.5450980392156862,True,0.9,851,348,503,0.12,2025-10-13T18:14:17.091498
img_0128_0384_0768_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.5529411764705883,True,0.9,920,376,544,0.12,2025-10-13T18:14:19.241560
img_0128_0384_0768_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.38823529411764707,True,0.9,192,107,85,0.03193741478025913,2025-10-13T18:14:21.611133
img_0128_0384_0768_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.45098039215686275,True,0.9,352,118,234,0.02,2025-10-13T18:14:23.652980
img_0128_0384_0768_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.2235294117647059,True,0.9,52,33,19,0.02,2025-10-13T18:14:25.779113
img_0128_0384_0768_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.38823529411764707,True,0.9,183,95,88,0.03190977685153484,2025-10-13T18:14:27.674729
img_0128_0384_0768_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.45098039215686275,True,0.9,348,117,231,0.02,2025-10-13T18:14:29.691387
img_0128_0384_0768_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.2235294117647059,True,0.9,55,32,23,0.02,2025-10-13T18:14:32.055343
img_0128_0384_0768_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.38823529411764707,True,0.9,161,82,79,0.03232974372804165,2025-10-13T18:14:34.862639
img_0128_0384_0768_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4470588235294118,True,0.9,508,206,302,0.036987815983593464,2025-10-13T18:14:37.593395
img_0128_0384_0768_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.21176470588235294,True,0.9,80,47,33,0.02,2025-10-13T18:14:39.775048
img_0128_0384_0768_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.43137254901960786,True,0.9,192,103,89,0.03563128598034382,2025-10-13T18:14:41.671179
img_0128_0384_0768_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4745098039215686,True,0.9,644,267,377,0.06950578652322292,2025-10-13T18:14:43.855096
img_0128_0384_0768_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.25098039215686274,True,0.9,146,84,62,0.02,2025-10-13T18:14:46.019761
img_0128_0448_0768_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.4823529411764706,True,0.9,754,303,451,0.12,2025-10-13T18:14:48.271411
img_0128_0448_0768_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.47843137254901963,True,0.9,765,307,458,0.12,2025-10-13T18:14:50.466958
img_0128_0448_0768_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.47843137254901963,True,0.9,766,309,457,0.12,2025-10-13T18:14:53.056035
img_0128_0448_0768_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.5098039215686274,True,0.9,818,337,481,0.12,2025-10-13T18:14:55.214441
img_0128_0448_0768_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.5254901960784314,True,0.9,871,361,510,0.12,2025-10-13T18:14:57.296778
img_0128_0448_0768_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.45098039215686275,True,0.9,154,84,70,0.034855873323976994,2025-10-13T18:14:59.389431
img_0128_0448_0768_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.4470588235294118,True,0.9,288,105,183,0.02047450840473175,2025-10-13T18:15:01.298120
img_0128_0448_0768_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.3568627450980392,True,0.9,39,25,14,0.02,2025-10-13T18:15:03.608233
img_0128_0448_0768_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.45098039215686275,True,0.9,159,89,70,0.03456478100270033,2025-10-13T18:15:05.413479
img_0128_0448_0768_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.4470588235294118,True,0.9,291,104,187,0.020462495740503073,2025-10-13T18:15:07.792570
img_0128_0448_0768_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.3568627450980392,True,0.9,38,24,14,0.02,2025-10-13T18:15:10.250556
img_0128_0448_0768_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.4588235294117647,True,0.9,163,85,78,0.037964447401463985,2025-10-13T18:15:12.043136
img_0128_0448_0768_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.45098039215686275,True,0.9,456,193,263,0.04071376472711563,2025-10-13T18:15:13.964357
img_0128_0448_0768_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.36470588235294116,True,0.9,87,48,39,0.02,2025-10-13T18:15:16.104629
img_0128_0448_0768_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.4588235294117647,True,0.9,173,93,80,0.03829314932227135,2025-10-13T18:15:18.199870
img_0128_0448_0768_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4666666666666667,True,0.9,563,244,319,0.07508210465312004,2025-10-13T18:15:20.149806
img_0128_0448_0768_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.36470588235294116,True,0.9,101,57,44,0.02,2025-10-13T18:15:22.510512
img_0128_0640_0256_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.5137254901960784,False,0.9,536,211,325,0.12,2025-10-13T18:15:24.590910
img_0128_0640_0256_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.5176470588235295,False,0.9,546,216,330,0.12,2025-10-13T18:15:26.639661
img_0128_0640_0256_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.5176470588235295,False,0.9,547,211,336,0.12,2025-10-13T18:15:28.682007
img_0128_0640_0256_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.5137254901960784,False,0.9,617,245,372,0.12,2025-10-13T18:15:30.701885
img_0128_0640_0256_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.5137254901960784,False,0.9,733,290,443,0.12,2025-10-13T18:15:33.008107
img_0128_0640_0256_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.5019607843137255,False,0.9,110,68,42,0.12,2025-10-13T18:15:35.061752
img_0128_0640_0256_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.49019607843137253,False,0.9,248,119,129,0.12,2025-10-13T18:15:37.177389
img_0128_0640_0256_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.5294117647058824,False,0.9,35,19,16,0.02,2025-10-13T18:15:39.361651
img_0128_0640_0256_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.5019607843137255,False,0.9,109,67,42,0.12,2025-10-13T18:15:41.129889
img_0128_0640_0256_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.49019607843137253,False,0.9,248,119,129,0.12,2025-10-13T18:15:42.994041
img_0128_0640_0256_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.5294117647058824,False,0.9,34,19,15,0.02,2025-10-13T18:15:45.051556
img_0128_0640_0256_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.5058823529411764,False,0.9,112,69,43,0.12,2025-10-13T18:15:47.044207
img_0128_0640_0256_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.49411764705882355,False,0.9,393,187,206,0.12,2025-10-13T18:15:48.923937
img_0128_0640_0256_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.5333333333333333,False,0.9,32,20,12,0.02,2025-10-13T18:15:51.881623
img_0128_0640_0256_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.5058823529411764,False,0.9,113,67,46,0.12,2025-10-13T18:15:53.875071
img_0128_0640_0256_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4980392156862745,False,0.9,493,231,262,0.12,2025-10-13T18:15:55.843753
img_0128_0640_0256_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.5294117647058824,False,0.9,57,32,25,0.02,2025-10-13T18:15:57.965426
img_0128_0640_1088_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.5058823529411764,False,0.9,549,221,328,0.12,2025-10-13T18:15:59.748789
img_0128_0640_1088_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.5058823529411764,False,0.9,558,221,337,0.12,2025-10-13T18:16:01.807848
img_0128_0640_1088_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.5058823529411764,False,0.9,557,224,333,0.12,2025-10-13T18:16:04.075326
img_0128_0640_1088_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.5058823529411764,False,0.9,662,270,392,0.12,2025-10-13T18:16:06.294177
img_0128_0640_1088_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.5019607843137255,False,0.9,743,286,457,0.12,2025-10-13T18:16:08.731101
img_0128_0640_1088_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.5215686274509804,False,0.9,107,60,47,0.12,2025-10-13T18:16:10.933305
img_0128_0640_1088_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.49411764705882355,False,0.9,269,131,138,0.12,2025-10-13T18:16:12.808203
img_0128_0640_1088_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.4745098039215686,False,0.9,41,23,18,0.02,2025-10-13T18:16:14.918368
img_0128_0640_1088_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.5176470588235295,False,0.9,106,60,46,0.12,2025-10-13T18:16:16.710179
img_0128_0640_1088_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.49411764705882355,False,0.9,275,132,143,0.12,2025-10-13T18:16:18.805637
img_0128_0640_1088_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.4745098039215686,False,0.9,43,24,19,0.02,2025-10-13T18:16:21.323925
img_0128_0640_1088_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.5215686274509804,False,0.9,116,64,52,0.12,2025-10-13T18:16:23.250190
img_0128_0640_1088_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.49411764705882355,False,0.9,435,198,237,0.12,2025-10-13T18:16:25.512304
img_0128_0640_1088_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.4745098039215686,False,0.9,57,33,24,0.02,2025-10-13T18:16:27.701189
img_0128_0640_1088_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.5137254901960784,False,0.9,120,71,49,0.12,2025-10-13T18:16:29.564130
img_0128_0640_1088_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.49411764705882355,False,0.9,580,242,338,0.12,2025-10-13T18:16:31.556990
img_0128_0640_1088_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.47843137254901963,False,0.9,60,34,26,0.02,2025-10-13T18:16:34.016982
img_0128_0704_0704_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.5568627450980392,False,0.9,569,220,349,0.12,2025-10-13T18:16:35.918902
img_0128_0704_0704_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.5529411764705883,False,0.9,588,227,361,0.12,2025-10-13T18:16:38.163247
